Age,Tenure,NumOfProducts,EstimatedSalary,Exited,Tenure/NumOfProducts,ESalary/Age,Tenure/Age,Balance/ESalary,ESalary/Tenure,Geography_Germany,Geography_Spain,Gender_Male,HasCrCard_1,IsActiveMember_1,AgeRanges_2,AgeRanges_3,AgeRanges_4,AgeRanges_5,CreditScoreRanges_2,CreditScoreRanges_3,CreditScoreRanges_4,CreditScoreRanges_5,SmallerThan405_1,HasBalance_1
56.0,4,2.0,55287.84,0,2.0,987.2828571428571,0.07142857142857142,2.5001372815432834,11057.568,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1
25.0,2,1.0,48197.06,0,2.0,1927.8824,0.08,2.3112515576676254,16065.686666666666,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
44.0,7,1.0,178642.73,0,7.0,4060.0620454545456,0.1590909090909091,0.47237617786069436,22330.34125,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
36.0,3,2.0,8282.22,0,1.5,230.06166666666664,0.08333333333333333,0.0,2070.555,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
33.0,5,2.0,33300.56,0,2.5,1009.1078787878787,0.15151515151515152,5.245366744583275,5550.093333333333,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
46.0,3,2.0,76515.79,0,1.5,1663.3867391304345,0.06521739130434782,0.0,19128.9475,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
46.0,5,2.0,33680.56,0,2.5,732.1860869565216,0.10869565217391304,3.236871655340648,5613.426666666666,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
52.0,1,1.0,168886.39,1,1.0,3247.8151923076925,0.019230769230769232,0.6389309997093312,84443.195,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
54.0,7,1.0,191746.23,1,7.0,3550.856111111111,0.12962962962962962,0.6723207543637233,23968.27875,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
62.0,9,1.0,93091.02,0,9.0,1501.468064516129,0.14516129032258066,1.194313157165965,9309.102,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1
52.0,8,1.0,23904.52,0,8.0,459.7023076923077,0.15384615384615385,5.191450403522012,2656.057777777778,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
59.0,9,1.0,15807.07,0,9.0,267.9164406779661,0.15254237288135594,7.74786788443399,1580.7069999999999,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
34.0,3,2.0,83773.02,0,1.5,2463.912352941177,0.08823529411764706,1.6078255266433035,20943.255,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1
25.0,4,1.0,90162.35,0,4.0,3606.494,0.16,1.3732616774074766,18032.47,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
34.0,3,1.0,36639.25,0,3.0,1077.625,0.08823529411764706,2.9009474811847946,9159.8125,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1
55.0,7,2.0,139469.11,1,3.5,2535.8019999999997,0.12727272727272726,0.9157816379555301,17433.63875,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
43.0,2,1.0,198402.37,1,2.0,4614.008604651162,0.046511627906976744,0.7350911181151718,66134.12333333334,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1
34.0,2,1.0,194584.48,0,2.0,5723.0729411764705,0.058823529411764705,0.7616266209925889,64861.49333333334,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
30.0,2,1.0,159629.64,0,2.0,5320.988,0.06666666666666667,0.6524205028589928,53209.880000000005,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
24.0,8,1.0,34231.48,0,8.0,1426.3116666666667,0.3333333333333333,4.170291497767551,3803.497777777778,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
62.0,3,1.0,69643.31,1,3.0,1123.279193548387,0.04838709677419355,1.166598629502245,17410.8275,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
33.0,3,2.0,90270.16,0,1.5,2735.459393939394,0.09090909090909091,1.8672888139336408,22567.54,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
38.0,8,1.0,47848.56,0,8.0,1259.1726315789474,0.21052631578947367,0.0,5316.506666666666,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
42.0,2,2.0,162865.52,0,1.0,3877.750476190476,0.047619047619047616,0.8116754239939798,54288.50666666666,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1
58.0,9,1.0,168650.4,0,9.0,2907.7655172413793,0.15517241379310345,0.0,16865.04,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
25.0,8,1.0,54372.37,0,8.0,2174.8948,0.32,2.5625165870091737,6041.374444444445,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
29.0,0,2.0,133897.32,0,0.0,4617.148965517242,0.0,0.0,133897.32,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
40.0,5,2.0,147878.05,0,2.5,3696.9512499999996,0.125,0.0,24646.341666666664,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
28.0,2,1.0,118313.38,0,2.0,4225.477857142857,0.07142857142857142,1.1374157343827045,39437.793333333335,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
50.0,2,2.0,181224.24,1,1.0,3624.4847999999997,0.04,0.7936532110715433,60408.079999999994,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1
32.0,7,2.0,7921.57,0,3.5,247.5490625,0.21875,0.0,990.19625,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
44.0,8,1.0,5708.19,0,8.0,129.7315909090909,0.18181818181818182,23.377808026712497,634.2433333333333,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
23.0,4,2.0,56756.52,1,2.0,2467.6747826086953,0.17391304347826086,1.8456705943211458,11351.304,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
51.0,2,1.0,4121.04,1,2.0,80.80470588235293,0.0392156862745098,28.287723487275056,1373.68,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
41.0,10,2.0,97213.09,0,5.0,2371.050975609756,0.24390243902439024,0.0,8837.553636363637,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
40.0,9,1.0,12799.23,0,9.0,319.98075,0.225,13.822300247749277,1279.923,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
36.0,8,2.0,50400.32,0,4.0,1400.0088888888888,0.2222222222222222,1.3561060723423977,5600.035555555555,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
33.0,9,2.0,41447.86,0,4.5,1255.9957575757576,0.2727272727272727,0.0,4144.786,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
42.0,2,2.0,185543.35,0,1.0,4417.698809523809,0.047619047619047616,0.3057335657677842,61847.78333333333,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
46.0,3,1.0,189988.65,1,3.0,4130.188043478261,0.06521739130434782,0.3435427853190178,47497.1625,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
33.0,6,1.0,170819.01,0,6.0,5176.333636363636,0.18181818181818182,0.387662766573814,24402.715714285714,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
56.0,9,1.0,85547.33,1,9.0,1527.630892857143,0.16071428571428573,0.0,8554.733,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
41.0,8,1.0,137037.97,0,8.0,3342.389512195122,0.1951219512195122,0.7016124801031423,15226.441111111111,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
42.0,4,2.0,19283.14,0,2.0,459.1223809523809,0.09523809523809523,0.0,3856.6279999999997,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
48.0,2,1.0,169425.3,1,2.0,3529.69375,0.041666666666666664,0.0,56475.1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
32.0,8,1.0,132038.65,0,8.0,4126.2078125,0.25,1.1006658277708838,14670.96111111111,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
21.0,3,2.0,3626.47,0,1.5,172.6890476190476,0.14285714285714285,0.0,906.6175,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
47.0,4,2.0,50881.51,0,2.0,1082.5853191489362,0.0851063829787234,2.440813568622472,10176.302,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1
46.0,7,1.0,149170.25,1,7.0,3242.8315217391305,0.15217391304347827,0.7460480893475743,18646.28125,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
43.0,7,1.0,182505.68,0,7.0,4244.318139534884,0.16279069767441862,0.5906976155481846,22813.21,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
36.0,5,1.0,194072.56,1,5.0,5390.904444444444,0.1388888888888889,0.5343397850783232,32345.426666666666,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
38.0,1,2.0,9209.21,0,0.5,242.34763157894736,0.02631578947368421,0.0,4604.605,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
34.0,0,1.0,167931.81,0,0.0,4939.170882352941,0.0,0.0,167931.81,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
27.0,3,1.0,123096.56,0,3.0,4559.131851851852,0.1111111111111111,0.7127663031363346,30774.14,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
20.0,0,1.0,3965.69,0,0.0,198.2845,0.0,33.616682090632395,3965.69,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
49.0,10,1.0,87711.61,0,10.0,1790.0328571428572,0.20408163265306123,0.0,7973.782727272727,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
41.0,7,1.0,49667.28,0,7.0,1211.3970731707316,0.17073170731707318,3.1188069892291264,6208.41,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
36.0,0,2.0,136675.22,0,0.0,3796.533888888889,0.0,0.0,136675.22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
62.0,6,1.0,35865.44,1,6.0,578.4748387096774,0.0967741935483871,3.1393968678482684,5123.634285714286,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1
39.0,3,1.0,26136.13,0,3.0,670.1571794871795,0.07692307692307693,4.579704416836004,6534.0325,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
47.0,7,1.0,33373.26,1,7.0,710.0693617021277,0.14893617021276595,0.0,4171.6575,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
49.0,7,2.0,10096.25,0,3.5,206.04591836734693,0.14285714285714285,0.0,1262.03125,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
59.0,8,2.0,188782.3,0,4.0,3199.7,0.13559322033898305,0.8084153546174616,20975.81111111111,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
33.0,7,2.0,79775.19,0,3.5,2417.4300000000003,0.21212121212121213,1.6502249634253456,9971.89875,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
27.0,6,2.0,152740.16,0,3.0,5657.042962962963,0.2222222222222222,0.6328048890350776,21820.022857142856,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
22.0,3,1.0,5791.85,0,3.0,263.26590909090913,0.13636363636363635,23.75459309201723,1447.9625,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
28.0,3,2.0,13182.43,0,1.5,470.80107142857145,0.10714285714285714,4.7576842812743925,3295.6075,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
32.0,9,1.0,187551.24,0,9.0,5860.97625,0.28125,0.5085390531142316,18755.124,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
28.0,1,2.0,110560.14,0,0.5,3948.5764285714286,0.03571428571428571,1.2295217788255335,55280.07,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1
35.0,5,3.0,63795.62,0,1.6666666666666667,1822.732,0.14285714285714285,2.5329499109813494,10632.603333333334,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1
47.0,8,1.0,62086.62,0,8.0,1320.9919148936171,0.1702127659574468,2.293280420161381,6898.513333333333,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
33.0,2,2.0,12483.56,0,1.0,378.28969696969693,0.06060606060606061,0.0,4161.1866666666665,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
30.0,9,2.0,10963.04,0,4.5,365.4346666666667,0.3,0.0,1096.304,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
38.0,6,1.0,8247.0,0,6.0,217.02631578947367,0.15789473684210525,15.40476415666303,1178.142857142857,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
46.0,3,1.0,156260.08,0,3.0,3396.958260869565,0.06521739130434782,0.0,39065.02,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
29.0,4,2.0,26927.69,0,2.0,928.5410344827586,0.13793103448275862,2.929545014815605,5385.538,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
45.0,8,1.0,84782.42,1,8.0,1884.0537777777777,0.17777777777777778,1.131400825784402,9420.268888888888,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
29.0,8,2.0,19842.11,0,4.0,684.2106896551725,0.27586206896551724,0.0,2204.678888888889,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
36.0,3,1.0,95393.43,0,3.0,2649.8174999999997,0.08333333333333333,0.9614036312563664,23848.3575,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
46.0,10,2.0,133995.59,0,5.0,2912.947608695652,0.21739130434782608,0.8211545618777454,12181.417272727273,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
36.0,5,2.0,108003.38,0,2.5,3000.093888888889,0.1388888888888889,0.751927578562819,18000.563333333335,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
32.0,5,1.0,99154.86,0,5.0,3098.589375,0.15625,1.2399585859936668,16525.81,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1
38.0,1,1.0,49503.5,0,1.0,1302.7236842105262,0.02631578947368421,3.677837930651368,24751.75,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
45.0,0,1.0,196533.72,1,0.0,4367.416,0.0,0.0,196533.72,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
41.0,2,2.0,188426.13,1,1.0,4595.759268292683,0.04878048780487805,0.37136388673906323,62808.71,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
38.0,10,2.0,171340.68,1,5.0,4508.965263157895,0.2631578947368421,0.7220219389814492,15576.425454545453,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
44.0,6,1.0,79071.89,0,6.0,1797.0884090909092,0.13636363636363635,0.9674113012854504,11295.984285714285,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
38.0,9,2.0,20940.76,0,4.5,551.0726315789474,0.23684210526315788,0.0,2094.076,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
46.0,9,2.0,34774.26,0,4.5,755.9621739130436,0.1956521739130435,0.0,3477.4260000000004,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0
45.0,1,1.0,6865.41,1,1.0,152.56466666666665,0.022222222222222223,17.752019180209192,3432.705,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
45.0,6,2.0,51143.43,0,3.0,1136.5206666666668,0.13333333333333333,0.0,7306.204285714286,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
36.0,6,1.0,47031.4,1,6.0,1306.427777777778,0.16666666666666666,4.007007871337022,6718.771428571429,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
42.0,0,2.0,47160.01,0,0.0,1122.857380952381,0.0,2.100210114459263,47160.01,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
36.0,8,1.0,158666.99,0,8.0,4407.416388888889,0.2222222222222222,0.0,17629.665555555555,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
30.0,2,2.0,65464.66,0,1.0,2182.1553333333336,0.06666666666666667,3.1432345329525884,21821.553333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31.0,0,1.0,78255.86,0,0.0,2524.3825806451614,0.0,1.0138659264622483,78255.86,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
57.0,9,2.0,103548.25,0,4.5,1816.6359649122808,0.15789473684210525,1.3371160787362413,10354.825,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1
49.0,7,2.0,89609.26,0,3.5,1828.7604081632653,0.14285714285714285,0.0,11201.1575,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
48.0,2,2.0,193476.04,0,1.0,4030.7508333333335,0.041666666666666664,0.5225448070985947,64492.013333333336,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
31.0,5,2.0,5199.02,0,2.5,167.71032258064517,0.16129032258064516,0.0,866.5033333333334,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
40.0,8,1.0,52827.51,0,8.0,1320.68775,0.2,2.0674801822005238,5869.723333333333,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
62.0,1,2.0,86507.88,1,0.5,1395.2883870967742,0.016129032258064516,1.4250342280957526,43253.94,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1
43.0,10,1.0,100423.88,0,10.0,2335.439069767442,0.23255813953488372,1.125572025299162,9129.443636363636,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1
41.0,1,2.0,175611.5,0,0.5,4283.207317073171,0.024390243902439025,0.0,87805.75,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
30.0,6,2.0,19282.85,0,3.0,642.7616666666667,0.2,6.718327425665812,2754.692857142857,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1
62.0,4,1.0,27448.33,0,4.0,442.71500000000003,0.06451612903225806,2.725588041239667,5489.666,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
40.0,7,2.0,183963.34,0,3.5,4599.0835,0.175,0.0,22995.4175,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
54.0,1,2.0,45113.92,1,0.5,835.442962962963,0.018518518518518517,0.0,22556.96,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
28.0,3,2.0,110776.01,0,1.5,3956.286071428571,0.10714285714285714,1.3860232915050832,27694.0025,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
38.0,9,2.0,183042.2,0,4.5,4816.900000000001,0.23684210526315788,0.0,18304.22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
34.0,10,2.0,161571.79,0,5.0,4752.1114705882355,0.29411764705882354,0.0,14688.344545454545,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
32.0,0,1.0,166692.03,0,0.0,5209.1259375,0.0,0.9335740886951823,166692.03,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1
35.0,10,2.0,71173.64,0,5.0,2033.5325714285714,0.2857142857142857,2.2437225354780224,6470.330909090909,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
37.0,3,1.0,5353.12,0,3.0,144.67891891891892,0.08108108108108109,32.066004498311266,1338.28,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
39.0,2,2.0,86019.48,0,1.0,2205.627692307692,0.05128205128205128,0.5543566410771142,28673.16,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
35.0,4,2.0,86383.82,0,2.0,2468.109142857143,0.11428571428571428,0.0,17276.764000000003,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
61.0,5,1.0,31641.52,1,5.0,518.7134426229509,0.08196721311475409,0.0,5273.586666666667,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
28.0,6,1.0,70548.96,0,6.0,2519.6057142857144,0.21428571428571427,1.7532788576897518,10078.422857142858,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1
26.0,1,2.0,24411.02,0,0.5,938.8853846153846,0.038461538461538464,6.0977906699515225,12205.51,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1
35.0,2,1.0,122254.86,0,2.0,3492.996,0.05714285714285714,1.089216003355613,40751.62,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
24.0,6,2.0,186035.72,0,3.0,7751.488333333334,0.25,0.7698594119451899,26576.53142857143,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
35.0,9,2.0,73133.82,0,4.5,2089.5377142857146,0.2571428571428571,0.0,7313.3820000000005,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
56.0,1,3.0,187734.49,1,0.3333333333333333,3352.401607142857,0.017857142857142856,0.0,93867.245,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
33.0,6,2.0,111590.35,0,3.0,3381.525757575758,0.18181818181818182,0.0,15941.478571428572,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
38.0,9,2.0,15859.95,0,4.5,417.3671052631579,0.23684210526315788,7.961303787212444,1585.9950000000001,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
37.0,5,1.0,61324.87,0,5.0,1657.428918918919,0.13513513513513514,0.0,10220.811666666666,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
31.0,8,1.0,176868.89,0,8.0,5705.448064516129,0.25806451612903225,0.6372705793540062,19652.09888888889,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1
34.0,5,1.0,98896.06,0,5.0,2908.7076470588236,0.14705882352941177,1.4274889211966584,16482.676666666666,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
35.0,7,2.0,108739.15,0,3.5,3106.832857142857,0.2,0.0,13592.39375,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
39.0,6,2.0,12266.06,0,3.0,314.51435897435897,0.15384615384615385,0.0,1752.2942857142857,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
38.0,5,1.0,163317.5,0,5.0,4297.828947368421,0.13157894736842105,0.7278237788357035,27219.583333333332,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
47.0,2,2.0,182247.77,0,1.0,3877.612127659574,0.0425531914893617,0.0,60749.25666666666,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
33.0,7,2.0,168261.4,0,3.5,5098.830303030303,0.21212121212121213,0.0,21032.675,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
54.0,5,2.0,158590.66,1,2.5,2936.8640740740743,0.09259259259259259,0.5821043307342311,26431.77666666667,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
30.0,1,1.0,102566.46,1,1.0,3418.882,0.03333333333333333,1.1912815358938973,51283.23,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
38.0,4,1.0,141827.83,0,4.0,3732.311315789473,0.10526315789473684,0.8696872116001494,28365.566,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
30.0,4,2.0,161671.15,0,2.0,5389.038333333333,0.13333333333333333,0.45196796088850727,32334.23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
38.0,7,2.0,192013.23,0,3.5,5052.979736842106,0.18421052631578946,0.0,24001.65375,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
47.0,1,1.0,127875.1,0,1.0,2720.7468085106384,0.02127659574468085,0.743855449575406,63937.55,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
40.0,8,1.0,60811.56,0,8.0,1520.289,0.2,1.6904787510795645,6756.84,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
62.0,7,1.0,131177.22,0,7.0,2115.761612903226,0.11290322580645161,0.7400097364466177,16397.1525,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
31.0,6,1.0,130862.11,0,6.0,4221.358387096774,0.1935483870967742,1.0153936078212402,18694.587142857144,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1
33.0,6,2.0,72970.93,0,3.0,2211.240303030303,0.18181818181818182,0.0,10424.41857142857,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
22.0,2,2.0,28123.99,0,1.0,1278.3631818181818,0.09090909090909091,0.0,9374.663333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
36.0,3,1.0,140754.19,1,3.0,3909.8386111111113,0.08333333333333333,0.0,35188.5475,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
39.0,2,1.0,166650.32,0,2.0,4273.085128205128,0.05128205128205128,0.0,55550.10666666667,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
26.0,10,2.0,45507.24,0,5.0,1750.2784615384614,0.38461538461538464,1.1418602842097214,4137.021818181818,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
29.0,6,1.0,112202.64,0,6.0,3869.056551724138,0.20689655172413793,0.8801922129461481,16028.948571428571,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
33.0,2,1.0,37140.2,0,2.0,1125.4606060606059,0.06060606060606061,4.215670890302152,12380.066666666666,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1
42.0,1,1.0,178256.58,1,1.0,4244.204285714285,0.023809523809523808,0.0,89128.29,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
42.0,1,1.0,100982.93,1,1.0,2404.355476190476,0.023809523809523808,1.574768230630662,50491.465,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
39.0,1,1.0,109626.13,1,1.0,2810.9264102564102,0.02564102564102564,0.6703982891670078,54813.065,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
45.0,8,2.0,99251.24,0,4.0,2205.583111111111,0.17777777777777778,0.0,11027.915555555555,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
35.0,6,1.0,143345.69,0,6.0,4095.591142857143,0.17142857142857143,0.4856606431626929,20477.955714285716,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
35.0,5,2.0,59653.03,0,2.5,1704.3722857142857,0.14285714285714285,2.288672679325761,9942.171666666667,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
25.0,3,1.0,196864.61,0,3.0,7874.5844,0.12,0.5777385280167929,49216.1525,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
52.0,1,1.0,109960.4,1,1.0,2114.623076923077,0.019230769230769232,0.9705610383374379,54980.2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
33.0,10,1.0,127256.7,0,10.0,3856.263636363636,0.30303030303030304,1.0910851845128782,11568.790909090909,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
40.0,0,2.0,1099.95,0,0.0,27.49875,0.0,0.0,1099.95,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
33.0,2,2.0,146192.4,0,1.0,4430.072727272727,0.06060606060606061,0.7378505312177651,48730.799999999996,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
33.0,3,2.0,48553.77,0,1.5,1471.3263636363636,0.09090909090909091,1.996263523924095,12138.4425,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
30.0,7,1.0,144407.1,0,7.0,4813.570000000001,0.23333333333333334,0.5373643678184797,18050.8875,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
38.0,5,1.0,195760.53,0,5.0,5151.592894736842,0.13157894736842105,0.9132971799780069,32626.755,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1
62.0,5,2.0,44827.47,0,2.5,723.0237096774193,0.08064516129032258,0.0,7471.245,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
34.0,3,2.0,88743.99,0,1.5,2610.1173529411767,0.08823529411764706,1.4611516791165238,22185.9975,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
34.0,6,2.0,88837.11,0,3.0,2612.8561764705883,0.17647058823529413,1.6454624649541165,12691.015714285715,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
40.0,8,2.0,62112.7,0,4.0,1552.8174999999999,0.2,0.0,6901.411111111111,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
37.0,4,2.0,163563.07,0,2.0,4420.623513513514,0.10810810810810811,0.0,32712.614,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
38.0,2,2.0,174800.31,0,1.0,4600.0081578947365,0.05263157894736842,0.8853714847530877,58266.77,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
56.0,3,1.0,42429.88,1,3.0,757.6764285714286,0.05357142857142857,2.739843713911046,10607.47,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
